shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
6.1533966,3.101391,2.8498404,7.638884,5.418021,2.179246,3.6942866,7.076792,3.9610403,1.4822274,8.002347,7.101773,4.213102,4.7142644,7.4655476,3.8020096,6.541425,1.6680702,12.728548,7.416346,1.2277725,1.8489118,2.9424484,2.8922853,6.1385946,1.3228134,2.3724759,2.6680684,4.2199135,14.187145,5.096833,4.377277,4.4171414,3.459931,6.6760283,8.287315,6.278636,4.068652,2.991581,4.8934145,3.7688625,2.6587498,1.1494551,3.1019595,8.737017,6.556847,7.719523,1.4598203,7.833438,2.1155138
3.6204777,5.671746,5.8091855,3.9691994,1.0181108,-0.20744371,9.476117,5.3837285,2.0640187,4.5014453,3.1015468,2.4689858,2.4070208,3.6316986,3.8017793,2.9077635,4.4391723,7.108791,2.6862123,2.4401393,4.749729,2.1167183,5.20022,7.997025,4.892211,2.6023662,6.4916043,2.2889304,5.6794353,1.5472331,2.5796165,6.9963465,3.769951,6.392215,5.376575,6.960821,12.318439,3.414773,4.4923553,16.21782,5.6015253,9.085821,1.5877296,5.0389266,2.205555,3.4287825,6.9484663,9.3587055,3.851396,8.377009
2.231548,5.953423,4.4382,8.733801,15.712962,-0.29545295,8.975834,4.8846517,4.77323,4.195002,1.2651747,2.7542102,3.2757638,2.4092176,0.23009217,3.5302505,11.408477,1.2771127,-1.2715815,8.389658,2.9996297,2.4836414,3.2745,3.9565063,2.9418516,7.066753,3.1109388,5.6335964,4.8045697,4.103068,7.8439445,3.6678264,5.014255,6.4922338,2.3476899,10.838479,3.2899294,5.411238,7.679121,1.8184474,1.8393147,3.9068859,4.717148,6.5316443,3.9450543,0.5385588,4.8479023,1.0900309,4.907446,3.584013
3.189669,7.4880004,2.2023857,12.981049,11.450006,5.8195057,7.14072,4.3749113,2.7475054,3.3341787,3.8340328,3.89247,2.8311975,3.970356,5.1650157,0.06493227,9.807365,2.8841155,7.2235913,2.9777203,2.3593705,5.614403,5.435466,4.7382474,2.976551,4.930508,3.9516222,1.5872445,5.9648743,11.012477,1.355184,3.035804,7.370049,4.354233,5.0772204,4.258086,5.9374294,2.2162488,8.146152,9.4339485,2.0615869,7.30143,2.7025242,4.873711,12.308096,4.625177,4.269107,3.949296,8.605991,3.7356567
4.561737,2.8230188,6.198016,2.777985,5.0586457,-0.20067918,6.793265,2.3488114,1.7806251,3.9698238,2.4785907,4.3592362,5.8925223,4.1205945,1.0570352,2.3364842,4.9354334,1.7083855,3.1115813,2.2825315,4.28134,2.2403498,9.076088,4.273701,4.927151,5.978165,4.364679,1.2650224,4.1196885,0.2889956,5.937308,5.5381675,3.3091688,4.8066363,7.5746922,5.0881996,2.1318471,3.2818084,3.1206439,5.859746,2.395148,6.001443,7.126642,8.227098,8.55777,12.205074,1.9850234,0.14873362,3.3385868,3.5457957
6.3203306,4.0951214,7.3196635,6.5677886,2.5643446,2.7147605,4.3799987,6.704331,7.8914495,5.3755565,6.17184,2.3077018,4.995527,3.3964777,2.2921062,7.009777,3.5565248,1.6603823,2.3348403,1.772814,3.233514,1.880688,6.161932,3.802054,2.8760111,4.3314505,3.101187,3.6775699,4.315697,5.8633127,6.042332,0.48282823,5.31969,7.4873033,4.584737,6.737334,8.791999,1.8407158,3.8766558,4.966487,0.81842726,4.0924664,2.9245114,6.398662,6.5320573,8.06144,3.5815833,3.4007668,0.96821433,4.9019322
5.78968,4.1713758,4.6417418,2.6894925,5.8500657,3.962603,12.973744,5.098672,4.769301,5.639834,2.730817,0.912678,1.9524292,3.7019978,4.27238,3.9744449,5.6080103,1.5804837,3.0302737,5.4111733,5.09113,7.729253,4.12637,1.8617485,2.6257033,5.6121073,6.1170583,7.983523,5.685601,7.217865,3.1340451,0.7187036,1.9829389,2.2531374,4.2074738,3.7248707,8.26785,1.5143677,1.8947192,1.646882,5.840226,3.1522315,3.4757118,5.300616,8.816052,2.0489945,3.2202275,2.94806,3.5445242,3.652693
-5.1038756,-1.0969793,3.0586793,-5.384008,-2.6962786,-3.0348048,-10.324077,-3.6677957,-2.7500114,0.43547356,-4.2098336,-3.2695024,0.24836741,0.49460173,0.102081686,-8.014007,0.46709508,0.23317774,-1.8441256,-1.7536402,1.694168,1.5692629,-12.166336,0.09975517,-3.7086637,-3.3550632,-4.7130027,-3.0952437,0.9978018,-1.5791541,-3.3020477,-7.636596,2.0594273,-6.723315,0.24570148,-7.0973854,-5.2277765,-7.222352,-3.9974658,-0.998559,-1.8158357,-0.16479807,-4.1728177,-1.3005713,-3.0738041,-2.0766163,-2.091328,-2.9585319,-7.5342894,-0.13887005
-1.4562815,-0.5013253,0.9439554,-4.967547,-3.0455894,-2.3053057,-7.8545017,-3.9042892,-8.052419,-2.182698,-5.6244464,0.38286266,-1.5404105,1.2417564,-2.8494606,-0.5189557,-5.0123386,1.0055602,0.36494952,-1.1300668,-2.3495357,-0.9911886,0.07820348,0.5871519,1.4078901,-0.61999375,-6.0901103,-3.7497592,-1.8644366,-1.1519313,-2.1305146,-0.8994313,-7.041276,-3.6474361,-1.2425355,-4.977168,-7.7434855,-2.4338686,0.23906548,-1.3541913,-2.8791614,-1.6083734,-1.3479757,-4.6201196,-0.52346355,-3.1693344,-2.424002,-0.21271291,0.57794636,-1.1964548
-4.1425056,-4.3208895,-5.2310085,-5.6445584,-3.6451151,-3.634599,-3.8107119,-2.5531864,0.52633375,-2.872835,-6.405227,-8.425731,1.1685532,-0.15326248,-4.5296836,-0.8475743,0.5166995,-0.24384506,-4.3504086,-7.0989122,-0.20024401,1.5164119,-3.6726344,-2.6246977,-1.3129613,2.0583014,-3.1736486,-3.0019689,-1.478445,-4.77645,-3.6749818,-2.2398365,0.18520233,1.7625277,-4.8143663,-6.139922,-1.1080786,-3.8829794,-7.3481045,-5.9707503,-1.1769428,-6.7041187,1.0750262,-1.250323,-2.499141,-5.038127,1.1573848,1.368278,0.73766965,0.27069935
4.674582,8.977769,9.018674,5.6436305,5.7829847,4.1950874,7.3433204,6.681295,3.720848,2.403908,2.5307705,5.6605473,2.9943268,2.25072,7.5287886,0.07844205,5.833793,8.768203,2.1722672,7.5097184,4.034313,5.995337,5.8136883,11.177079,3.972268,5.345569,6.857616,4.8123865,1.9419456,15.84049,3.566629,6.241571,4.886665,1.9216541,4.829409,9.874754,7.1935897,4.0190797,4.522446,3.3914728,2.184056,3.0280917,3.347388,3.1041489,6.1653786,3.1235929,6.345425,0.49094757,3.5969787,5.881625
3.5075312,1.6635947,9.174403,2.9993412,2.9513524,5.3313437,5.026147,1.4823186,3.134745,13.740723,7.4253983,3.9951208,6.8032527,3.727459,1.9269117,4.885225,9.297267,3.1373339,7.9890404,2.8703804,2.2179508,0.9341268,4.2335234,2.121159,3.806292,9.0153885,5.6247463,6.934156,-0.1552729,2.457034,3.0604954,1.1886718,3.7017536,6.1927257,4.1152267,9.395979,4.5547924,3.893609,3.1288965,2.5189364,3.5347607,7.3516827,2.704804,6.146496,5.2203584,2.278672,1.8941344,5.2158484,8.103888,1.7208416
6.689746,7.6796217,4.8049526,6.5024667,5.566528,5.299449,6.032504,2.8776608,5.9628816,5.0903916,3.1835968,2.7251396,6.7291512,9.2914295,3.6509686,6.1946225,7.4638963,4.73119,2.0936232,1.3917994,2.9284198,0.60312873,10.267576,6.085583,4.826971,1.9964148,7.4563627,1.2476774,2.6737752,4.76433,4.878128,3.287074,4.1257567,2.6486537,3.0951447,4.1089506,3.1987114,4.5014195,7.217818,-1.1987883,6.9727592,4.956203,2.3436341,4.317229,5.462802,12.588841,4.0809026,5.5985885,3.6917915,10.05774
6.657936,3.0810359,2.6255615,3.168779,6.64641,2.597127,12.168675,5.2844906,10.907006,6.636831,2.4984062,5.532568,3.495908,3.5006464,4.1697907,1.9385396,3.9154508,2.569177,1.6469941,2.496137,4.0560055,2.2749124,7.1618757,3.633049,4.439615,2.3927224,3.130067,3.4348638,4.048665,-0.44288155,7.093609,4.4606595,6.124479,2.7786357,2.1427264,7.2778783,5.421425,5.1143265,6.293643,3.1221523,3.2040195,3.7653968,9.140951,5.578321,10.571112,4.2898235,2.6081846,-0.44248697,2.7703085,2.2215157
6.019867,4.0432067,4.987912,4.5749545,7.549055,2.3910224,3.6541002,7.923826,5.544008,3.6762028,5.735384,5.7733836,5.1828756,4.1863575,2.9570422,2.745593,1.7838112,6.9518886,1.858884,2.5606487,1.7655959,3.6339905,3.9137175,2.8960671,3.4257646,4.6572,5.4942517,3.9510021,5.398984,3.065234,3.0966253,2.37958,3.127348,8.570904,5.3281326,6.099382,4.6750345,2.0827713,2.1967251,14.258869,4.8640785,6.0261755,4.4194145,3.7328215,4.4019384,2.5425181,1.4491308,5.1927814,0.49430662,3.628783
