shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
-4.5648546,-4.898668,-5.8069,-5.2305527,3.4023252,3.6899464,-4.9157753,-4.4932256,-6.10383,1.6526523,-4.2705994,-2.695063,2.121293,-4.9784374,-0.15899272,-5.286068,-5.3646965,2.4970767,3.508525,-6.374391,2.8014882,3.516482,-3.9354305,-5.4780827,-2.463891,-5.0374575,-4.7026167,3.228783,3.4779482,3.2284005,-5.676044,-3.356841,3.3745263,-4.8465953,2.72947,3.8336222,-5.4008303,3.5124795,-5.295671,3.1892865,4.3616285,3.1542304,1.2839783,-5.5874486,3.6364896,3.2398932,-4.116104,-5.045638,2.576732,3.4961789
2.77487,0.68910205,3.1540132,0.21185341,3.5902445,-3.5497947,3.0553756,3.0813904,3.6797664,1.4804745,3.4730256,1.7558558,2.0708826,3.8064368,1.8825495,-3.7435563,-1.3561344,2.2393796,-3.3415442,3.1801486,2.6532674,3.0909812,3.0134544,3.193588,3.061179,1.6707081,-2.5992458,-6.036561,2.0302753,-3.6044178,0.92058206,-3.9524674,1.6259363,-5.212477,3.7099695,-2.8338747,3.1048825,2.2097387,-5.409915,-2.8911486,3.3563747,3.6062534,-1.8273964,2.4988575,3.607055,-1.8170582,2.9897103,3.3330212,-1.9359267,3.2548492
-1.521908,2.5498595,3.1958742,-2.028381,-4.809706,-3.4434736,-5.1649933,1.9867771,2.7944026,2.9472847,3.0637772,1.5280298,-1.9241531,3.7360306,-1.7173314,0.28529882,3.929482,2.6023016,3.2923896,-1.8365571,1.792432,-4.593526,-6.4624577,-4.7158365,-4.063514,3.3819547,-3.9515042,3.2788098,3.321972,3.514017,3.6372688,-3.768447,-3.6229541,3.4220605,2.9957423,3.250435,-1.8484179,-4.2222233,3.249609,-4.2913456,2.6858988,-5.349666,-3.0652778,2.7406566,3.9209917,-4.855705,-5.7231784,3.1496012,1.6056792,-4.3398438
-2.825252,-3.1529953,-4.4765615,0.05537064,-4.199268,0.97753173,3.4121811,-3.2179265,2.948669,0.6286761,-2.6881845,0.2434604,1.727715,-3.506689,-1.2012211,-3.488882,3.9429975,-1.6317892,-3.8958597,2.4236112,-4.419338,-4.0327253,-4.7472296,-5.0890737,2.2839038,-1.1918931,2.3307164,-5.186239,-2.956083,-5.6624455,2.3587718,-3.7797627,3.6224523,3.3569832,-3.176301,2.4326427,-2.4508696,-4.645313,-5.548232,1.5333518,2.0745373,3.5187187,-2.9617884,-2.9688056,3.7155845,2.7357721,3.1330626,3.4347281,-3.033883,3.1374817
-4.9810495,-2.0997508,2.891731,-1.1998675,2.9579635,1.974159,-4.857292,-4.521472,2.0834394,-2.640079,-1.4026072,-1.9959741,2.0337098,2.2660954,2.2757082,-5.4518304,2.2737145,-2.1453528,-3.2327802,2.6030736,2.6101508,3.0208805,3.1137218,2.886392,1.7398494,-1.5680261,-3.4105532,-3.4985056,2.799674,2.1079175,-2.3381746,3.0058248,0.3700385,-5.9058747,2.6493027,-2.1698608,-3.012697,2.1814728,2.3829901,2.0611188,0.6633267,-4.348643,-5.523368,2.2492669,-4.765689,1.9052007,-3.523774,-3.9911785,-4.558755,-6.0308275
-4.2676487,3.5745373,-3.1381516,-3.90699,3.0577974,2.2816517,2.7704716,-2.8594809,3.4747617,-0.10932897,-3.0412831,1.7942984,0.85656905,4.0474586,2.2245367,2.5646877,-3.8350003,-1.4403533,-4.359512,-4.442935,-3.2048542,-4.4910088,3.6385465,-4.350515,-2.5509627,-2.9365993,-3.6297488,2.8148284,3.3481383,2.7557487,3.1522398,-3.921332,-1.9709034,1.1805258,3.2026424,-2.3527765,-1.9733815,-3.8946137,-3.0475533,-4.7688107,-3.527466,3.2302825,-1.8325154,-3.7903268,2.9492497,-4.610683,-3.5828266,-3.9439826,-3.123237,-2.953559
-5.053559,-2.342696,-4.0163946,-1.3304622,-5.3312874,-3.6089973,-4.9676104,-4.5157013,-3.6949615,-3.0770695,-4.168271,-4.2830377,-2.2109542,-2.5874474,-3.1245077,-3.8060794,-4.493186,-3.7048798,-3.3792248,-2.9130464,2.643935,-5.246815,-3.663567,-5.129331,2.604217,-2.5633001,-4.743031,-4.4123044,-5.995065,-4.548553,-5.403062,-4.9639535,-3.7230244,-5.1523466,-3.5890503,-2.4086177,-5.565702,-5.076857,-3.117653,3.2441697,-4.0193667,-3.8810458,-3.3138335,-3.6142986,-4.7960353,-3.3610435,-5.0967965,-4.0177207,-4.8044186,-3.234312
4.103313,-2.899555,-3.9603648,-0.6804588,3.5529242,2.467991,2.5317643,2.6361015,-0.9850046,-1.2767141,1.6884304,2.6404047,-0.040381953,-2.721015,-1.196158,3.2697558,0.97991806,-2.2397606,3.270409,3.9436355,2.5511699,-2.9703317,3.5196369,2.8901525,2.5845351,-2.636628,1.9778973,3.4276915,2.6229413,2.0547278,-3.3114064,-2.8449817,-3.0003371,0.6874578,-3.9293365,1.8294916,-6.2380857,3.234272,-3.1224124,3.0550234,1.9692477,3.336155,-0.41178226,3.1541324,3.555191,2.1531868,-4.841569,3.748606,3.258442,1.5392104
4.3076057,2.6147096,-3.74572,-0.13507031,-4.2799315,2.5816946,-5.7475524,3.6086788,-7.6298227,-0.2038763,3.699132,-5.0624323,3.3983114,3.5043097,-1.4836318,4.792853,3.8899362,-3.5833838,4.1605005,2.737118,2.2905664,3.4387453,-5.027581,3.2742631,-6.158125,2.716381,3.4889634,-4.0226564,2.3652186,-6.430047,3.1067684,3.451969,3.3184202,2.929246,3.0727262,3.7311802,-3.039857,3.1056807,2.0571601,-5.711897,-4.7399592,3.154069,0.998893,-7.205525,2.9024374,-6.7543755,-2.9429054,3.3689315,-6.120486,-2.260187
-4.2195783,-5.2093215,-5.223806,-2.370372,3.4970798,-2.605357,2.7507133,1.869282,-3.518197,-3.193987,-2.9567237,-2.1737437,-1.7697186,-2.7421665,-2.7583609,-2.603626,-5.6611576,-0.08441833,-3.6032279,-4.950013,2.501049,3.6350577,-4.56381,2.8341944,-3.483069,2.2081885,-3.546643,3.0362315,2.802211,-4.2215877,-3.9778104,2.8638968,-7.158124,-4.184929,3.5121524,2.3197532,3.7110198,2.4267182,-4.43353,1.0355368,1.2676077,-4.3936357,0.23966359,-4.668583,2.7784736,1.2459854,3.1228552,-4.8888125,3.00938,-3.6830306
2.596335,-5.691448,-4.802013,0.70742923,3.4996238,-5.316338,2.800543,-5.259506,2.6740575,-2.3664432,1.4637415,-0.32583302,1.8563731,2.3376594,2.0817573,1.9631525,1.8098712,1.6346787,-2.8556778,2.8851225,2.6709433,-3.7301464,3.0169377,-4.6862354,3.3064134,1.6228274,2.3417075,-3.937963,3.2761602,-6.5222893,-5.4959,3.0274827,3.581975,2.940274,3.2672737,-5.833504,1.1007226,2.854499,-5.433498,2.3172617,-4.0941978,3.5586493,-3.9599934,-6.5526586,2.9851778,1.4226819,3.186154,2.7453322,-3.1648428,1.6003724
4.2503557,3.7126899,3.0132978,5.0891886,3.8461761,2.6847026,-3.942603,-2.0520818,2.8297322,1.9087387,-5.420995,5.039687,-1.3164998,-3.1692812,-5.5967417,-1.1871923,4.0451784,5.210703,2.6193979,-2.4447756,-3.3996263,-4.616638,-5.6124415,3.4387586,-5.130476,4.704902,3.1149564,3.0222185,-3.7492697,2.9465048,3.454379,-2.8074286,-1.090951,-2.5193644,-4.097141,3.8642955,3.4709918,-2.999292,-4.000966,-5.437964,-3.2190886,-5.1300945,-1.5451179,3.112155,3.8013399,4.168876,3.2853217,3.365917,3.8449686,3.3789592
-2.449029,-3.8668,-4.7742167,-2.3197618,-4.072261,-3.036075,2.9959037,-1.849341,-2.725619,-2.9101093,-1.3582653,-4.9492855,-3.0428226,-4.19789,-4.1145387,-4.3339214,-2.8664556,-3.8045955,-5.336324,-6.1500354,-3.4145362,-4.9658103,-5.8743615,-3.7439985,-4.7125387,-3.8610897,-2.8954513,-3.5141065,-5.0810623,-3.9151516,-4.1935277,-5.416842,-1.9402647,-2.490189,-4.0324287,-4.609557,-3.5218794,-5.499533,-4.3856397,-5.093357,-1.7209373,-5.0887017,-0.8894468,-3.8948426,3.124422,-2.877227,-4.0459895,-4.8290944,-4.8840947,-4.5389023
-3.153801,2.5591934,3.1989512,-4.7933855,-4.7355237,2.563778,-4.8712444,2.1314826,-6.8747754,0.95063674,1.9781116,2.144349,-0.35786617,-2.4092174,-0.6924644,1.4103055,-3.8118649,1.0593944,3.4457347,2.4691026,-3.733959,-4.8884134,-5.086598,-5.030234,-2.616409,0.30695036,3.098914,3.33076,-3.0110557,2.6641781,3.217529,2.9698172,0.6802241,2.66398,-3.5263536,1.6270882,2.290343,2.8277647,-4.187822,2.9060276,2.3052888,3.074791,-2.7466679,-6.844539,3.5550523,-6.5285506,2.960491,-3.764739,-5.8740077,2.309075
-3.121739,2.5802093,3.0617836,5.543905,-4.15283,2.8110223,3.1642408,1.349825,3.4406846,0.10104397,2.617576,1.8687718,2.5900278,2.6776452,5.809675,-1.4301219,-3.8903794,-0.07197325,2.2975943,-3.5467656,2.8053594,3.325356,3.3181,2.7708025,-4.9007955,2.348484,4.089874,3.584916,-2.013123,3.265478,3.2781906,-2.449485,4.250199,-0.86906415,3.2895277,-6.304768,1.7027118,3.4175508,-3.5304797,4.1528387,-5.7268977,3.3392625,4.8833265,2.6945639,-3.0198631,4.2818007,3.5105863,3.441212,-2.5163329,1.916169
2.7768965,3.7216623,3.0645618,-2.7784393,3.3101714,-3.210443,-4.6541815,1.61586,3.9599977,-3.6272776,3.6705987,2.3952837,1.746621,-3.4533203,-2.6194732,2.049879,3.475449,-5.1444726,-5.402247,-6.1414905,2.458583,2.9754045,-4.7721186,-5.0387797,2.7562115,-2.9521775,2.592222,-4.70274,3.085874,-5.1879263,2.78127,-5.2913194,-3.4689646,3.2289498,-3.5123503,-3.1637964,-1.8148434,-4.2250786,3.9403777,2.854337,1.7874951,3.7702034,0.17514002,3.40911,-3.9955745,0.8624994,3.967872,3.4641557,-3.8853712,-3.8676848
-3.5137753,-2.2507248,-5.1763744,-0.2625078,-3.1622314,2.573449,2.897259,-2.8163588,2.614895,-2.8175104,-1.8919847,0.20937046,0.6980961,-3.3341722,1.0310558,1.9576603,-1.9631362,1.4244027,-5.192841,-6.9348097,-2.2515478,-4.322516,3.182749,3.065086,-2.8245397,-0.61899966,-2.9862044,-5.094067,3.185098,2.6194851,2.656942,2.9673467,2.4917436,-2.3060596,-1.7514033,-3.9877129,-6.1826034,2.9538796,3.193355,-2.799585,-1.4125648,-3.560872,-2.563734,-4.828408,3.362298,3.2269943,-3.7488153,-4.1961436,-4.067851,-2.3937705
2.8087738,-1.7401347,-3.8650274,4.2170734,3.5094068,-3.738128,-6.592487,-4.0704665,-2.5717952,-0.59488624,-2.0780745,0.62595266,-2.5454676,2.6432195,5.375493,-1.8614734,-3.289805,-7.8340583,4.332377,-4.2880664,-3.1845427,3.6628842,3.1898568,3.5348625,2.663884,4.3568425,2.8854403,-3.508368,-6.993769,-5.8258615,1.821888,-5.8001103,4.759332,-2.525388,2.0912626,-5.5635233,-6.2407165,-2.8310184,-2.7060902,-0.81178683,1.9292123,-3.2538874,-3.3492026,-2.1443746,-5.2138324,3.5285394,2.7661672,3.409744,-4.834598,-3.3748128
-5.2557397,3.0812702,-4.6855674,-2.6568527,-4.175622,1.4862598,-4.711735,-1.7316461,2.6975946,1.1819879,3.0084832,3.1368206,1.6393714,-3.2987332,-3.6603374,3.143963,-3.297112,-1.8197393,-3.4377391,2.7237432,-4.321721,-4.624627,3.4294322,3.2002072,-3.637975,1.9484069,-3.653111,2.8538291,-5.552286,-3.5813246,-6.3275604,-2.8935866,1.318035,3.0295324,2.9048693,-2.840318,1.6212491,-4.4694433,3.0930266,2.961672,2.3197703,-4.3560743,0.5524726,1.9055723,3.1176076,3.0610273,-5.38494,-4.225609,-4.6138163,2.9402127
2.7995927,-3.1071608,3.4770043,-4.682683,3.5278983,-5.729921,3.2350557,1.7231894,2.9715688,0.9717125,3.1386516,3.8655255,1.0074415,3.3224676,-0.26456428,-2.1254704,-3.4871335,0.9129456,2.3910925,-2.8317347,-3.5894902,3.4599354,2.9701302,-5.381033,-2.3346932,-4.1880517,2.7040334,-2.937719,3.2723758,-2.7587025,1.0123205,3.2026718,2.2278042,-5.1715918,1.9135071,2.8792398,-5.973457,3.265738,3.1427739,1.8809676,1.1120069,3.2092347,1.1134126,2.4372647,-4.494,3.3715465,2.2657046,3.799975,-6.189746,-5.221542
5.0482335,1.2927907,-4.5103498,-0.47377586,-4.167081,-2.3585887,3.206715,0.5314159,1.8184614,2.0049462,0.98239535,-3.0521672,3.4079676,2.6581893,1.2017317,1.176233,-7.839408,1.7988464,3.6279953,2.9666533,-3.650507,3.330725,3.4415023,2.8434782,-6.1819353,1.4589624,3.5706162,3.1322052,2.2171144,-5.383143,-5.628844,3.4997566,-2.2900367,-3.9355736,-6.662903,2.4045074,-4.2082872,3.5434875,3.2990844,-3.3720322,1.9964261,3.3483007,-4.3122835,3.1682036,-3.8639758,-1.396115,3.475656,3.220065,2.1199808,1.5028807
