shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
-0.69437975,0.41889864,0.3506191,0.69448125,-0.028106935,1.8963783,-0.0021308362,-0.33733603,-1.0615282,-0.037725132,0.45358816,-0.22317827,0.29345155,-0.48322207,-0.3536036,-0.15970628,0.87003386,0.21625641,-0.5072745,2.7144427,-0.20925198,-0.34832466,-0.33078378,0.41452298,0.25862503,-0.69466203,1.3634597,-2.3598006,-0.34006384,0.05909461,0.3051131,0.34387845,2.720687,0.305781,-1.673118,0.15610468,0.009946197,0.049551964,-1.7153289,1.8456903,-2.9711678,0.94564164,-1.790647,-3.7739017,0.03467087,0.007265132,-0.4565593,0.13686813,-0.9074614,0.06107589
0.904373,-4.0242314,0.37276825,0.889353,0.2719491,-0.13608442,0.34235626,-0.100516096,5.7272444,-1.1671531,0.30122456,0.8219005,1.2798991,0.5862509,-0.7481795,0.6178641,-0.75354964,0.4245079,-0.66941774,0.6024963,0.51417106,0.11929948,-0.9060583,1.0456474,0.36343622,4.663553,-1.3749584,0.3863073,1.2313144,0.05953129,4.539652,0.6504911,-3.8965757,0.48676372,1.0868677,0.32038274,0.13120013,-0.13479984,-3.9297554,-0.065467596,-0.023668312,-4.300039,0.92046493,0.86507446,0.51892245,0.4690277,-0.08377772,0.48125875,-0.99208164,1.5527159
0.10386781,-0.6289081,0.6579572,0.6729837,0.12539881,0.41053173,0.3354593,-0.45633662,0.7257853,-2.1200423,0.67509276,1.5182359,0.005676437,-1.0728688,0.013425944,1.0827619,-0.6806445,0.42425156,0.35193062,0.2737089,0.3244182,0.13386898,0.014990944,0.14390174,0.42997196,-0.27998132,-1.0663182,0.25022194,0.56348044,0.21583134,1.7328503,0.54623306,-1.7412682,0.2697984,-2.9426448,0.58983415,0.40235293,0.2862352,-0.98875797,0.8300802,-3.196261,-0.6883333,0.91093355,-0.9674166,-1.0074576,0.5875247,-0.6406448,0.45774755,0.2193807,2.0023155
0.26558465,2.6575782,0.5267973,0.17343694,0.37036484,0.13423735,0.49976248,0.5937506,2.1161845,-1.574752,0.24938077,-1.1323503,0.27061942,-1.4012787,-3.5412643,0.5007161,-2.2219443,0.3401426,-0.56259155,0.44109103,0.14510058,0.04680729,-0.6370013,0.16885315,0.32132933,0.17953013,-0.7711151,-0.16310617,0.17365107,-0.7128534,-1.9241958,1.0468925,2.799489,0.61731154,-1.2208227,0.42672807,0.4624963,-0.13253292,0.1275689,-0.33361065,-0.82352763,-1.3087174,-1.5811337,-1.9099802,0.6534218,0.34167856,0.6822401,0.5349053,-2.0598948,0.004382411
0.6201784,0.0257397,0.38210973,0.42684647,0.32915002,1.9836781,0.5728028,0.09789618,-1.8421059,0.2787886,0.52296716,-1.6503175,-0.19193818,-0.32610625,0.20468467,0.03874492,0.20909965,0.27876097,0.54716283,0.30978033,-3.2643104,0.36416042,0.84342694,0.27327365,0.28051403,-1.7120181,3.2164555,-0.8151638,0.7209835,0.94402,3.271222,1.0732731,-3.2900527,0.866881,0.46580434,0.67280185,0.20422763,-0.44717112,-1.7646092,-3.3804283,0.31631148,-0.0814867,-0.59635794,2.041001,-1.7878116,0.8569723,-0.6332207,0.66762954,0.96083224,-0.4426833
1.2488642,-0.6713186,-0.06720823,0.20758829,-0.124863945,-0.23481902,0.45174915,6.3623047,-0.2857042,0.41383615,0.24143828,-0.02169928,0.58455336,1.5769243,-0.26159647,-0.060259715,0.12451643,0.2936008,-0.46478322,-1.8944869,1.6710848,0.6379532,1.5416028,0.30341715,0.29086393,1.7631611,0.68662804,1.3494714,-0.024203891,0.32621768,-1.5588427,0.197387,-0.46563447,0.5923878,-1.546078,0.11796811,0.26925632,-1.9881089,0.20320186,0.49077332,0.2391114,-1.4979138,1.7255644,0.06725208,0.035769925,0.39511517,-0.1436888,0.47258797,-2.0500522,-0.2260123
-0.678771,0.8235574,0.45938602,0.46043363,0.1680826,1.3448181,0.08388502,1.7639037,-0.09301207,0.20035343,1.9327503,-0.9992564,0.47754103,-1.0658071,-0.84307235,0.66867113,-1.5369693,0.4524079,0.7122233,-0.76167876,-0.37628222,2.4907901,-2.4345207,0.4013717,0.39538273,3.07751,1.903999,1.9418411,0.44399896,-0.71484,-0.3056056,0.6123264,2.9969745,0.68627095,-0.08443759,0.048659135,0.31984597,-0.73918104,-0.79495335,-3.1451535,-0.7370454,-1.9005846,0.05672074,-0.72887164,-2.321276,0.4059413,-1.5157899,0.18565764,-0.10820927,1.2730743
0.6011818,0.5474153,0.40718916,0.07892632,-0.0432508,2.1361923,0.358674,-2.0296452,-0.31302375,-1.6691692,0.36653084,-0.035995595,0.6790074,-1.6512842,-1.8804815,0.08338945,-0.11559494,0.28756207,-0.19476789,2.235912,0.7342533,-0.042888388,-0.93561983,0.22711511,0.3695959,2.8662643,0.10387975,0.12590647,0.4801948,-0.81438774,-0.05246982,0.7573399,0.71369874,0.36910382,-0.1523818,0.41402927,0.30424598,-0.8974443,-0.72937256,1.7138352,0.0044671223,-2.155154,0.0325766,-3.3516963,-1.1474682,0.32962283,-1.2041055,0.43690792,-0.054419994,-3.2241392
-1.3567462,-1.2085617,0.21104568,0.48690403,0.2856188,-0.051156342,0.8419982,-0.27666342,-1.0630717,-1.5907428,0.3358257,0.071945995,0.22413404,-1.3544225,-2.348823,-0.0804698,-3.0035346,0.3913707,0.42655316,-0.944809,1.0199159,-0.22125804,0.88626224,0.53745115,0.3974812,-0.20017467,0.3899759,4.5646286,0.6150553,1.6543636,-0.19911084,0.45149553,0.5408988,0.3978692,-0.2202555,0.14651221,0.5029379,-2.6753109,0.26237565,-1.4474363,-1.0632223,-0.62603927,-0.116297446,-0.2102014,-0.2747533,0.6758864,-1.3542551,0.10853776,-0.91191185,0.32589936
-0.18275955,0.3248562,0.46357045,0.24952418,0.30451706,-0.08998214,0.27245188,0.39713126,0.35263935,3.222814,0.9074068,1.050787,0.8662744,0.022603028,0.30378512,0.6721721,-0.17806652,0.574094,0.09261464,-0.81918585,-3.3149352,2.0522084,1.1001548,0.7982177,0.5207203,1.6723806,-0.44260055,-0.1774269,0.72694856,1.9148512,0.7928019,0.58154917,1.588491,0.4270819,0.18236911,0.28533572,0.15850705,0.44098732,0.7978267,-0.20576598,0.4257684,0.8975909,-0.36657572,-0.29699108,0.15414764,0.4398755,0.09548997,0.32798377,2.697536,3.4719703
0.048174758,0.25077137,0.17869812,0.77117795,0.24219278,-0.18793273,0.64774764,-1.3511952,0.937774,3.637598,1.3148372,0.037399977,0.7762011,3.5809937,1.0363917,0.23183109,1.0426711,0.33857113,-0.283452,0.4755155,0.3207576,-1.9450619,1.0239822,0.17935833,0.8676822,1.1030573,1.0106369,-1.2378945,0.3039972,-0.6674052,-1.1542072,0.29252273,-1.9754391,0.724192,2.311998,0.82906246,0.44172797,-1.080469,1.8731283,0.86544275,1.3383297,4.0320754,-1.7277763,1.1048234,0.32152653,0.40514353,-1.3535206,0.6571155,1.0517191,1.2680694
-1.0333282,0.4497669,0.40702948,0.45942602,0.40739214,1.0791147,0.7959369,0.023447068,-0.25753355,-0.80200565,0.7008168,0.012726098,0.3927039,-1.8923571,-0.13508289,0.42780834,-0.13263556,0.6090753,0.1986647,-0.4690853,-0.8113659,0.25637385,-1.0647339,0.052419253,0.6587467,-1.1983995,-0.88153625,0.020848813,0.40264228,-0.42724752,-3.8405678,0.48539358,-0.5338303,0.3143242,0.8129783,0.26727143,0.09119631,-0.07019738,-1.3040775,0.1267152,0.1264651,-0.80438673,-1.2402269,-1.2389239,0.8030394,0.44050768,0.048251323,0.78720015,-0.1544117,-0.33146104
-0.62216085,0.4907904,0.350218,0.1216524,-0.0009121075,0.068249874,0.42066485,-1.5555135,-1.5623016,-2.079991,0.4640112,-3.946746,0.5329633,-3.4683323,-0.37504682,1.0336822,0.47794986,0.1461147,-0.5839932,-2.4414163,0.5770997,-1.4596343,1.3885753,0.49780497,0.3887131,3.6684322,-1.5377948,-0.66550744,0.9299383,-0.0031533204,-1.4464808,-0.34883106,-1.3627026,0.470537,3.5929875,0.3787839,0.07637626,0.5287432,-1.8056157,-1.5039115,-0.7448768,2.2224605,1.7008382,1.5196502,-0.09529547,0.38703537,-0.59436095,0.5369543,0.48033303,-1.3491305
1.2513609,4.994568,0.19964221,0.23303267,0.42371976,-0.7361051,0.615039,-0.48161528,-1.1692333,1.746418,1.1683393,-3.9440446,1.1210921,-1.2107657,-0.34637883,0.3618825,1.7763227,0.445866,-0.59040666,1.1750361,-0.569629,-0.77655226,-0.9143426,0.13074094,0.13683677,-3.3287928,-3.5302138,-0.14159372,0.25479633,-0.4035556,-3.342535,0.78632927,-1.0387492,0.67903847,-2.2974029,0.322417,0.5357481,1.3889191,-0.8643207,-0.1118863,-0.8141762,-1.2396208,1.6240486,0.050288066,-0.010200151,0.45165005,-1.1221797,0.6233862,-0.49614677,-0.5425511
-1.8074994,-0.39983082,0.3898561,0.6144267,0.13761038,1.222877,0.06276383,-3.1029243,-1.4313112,-1.8720639,-0.18625538,-3.1062393,0.023919288,2.569404,-2.3784218,-0.29668498,-3.136424,0.26398993,0.31910625,-0.64834154,0.040400505,-0.6995361,0.13696785,-0.06494412,0.20732492,2.7498014,0.87951684,1.3749672,0.2895526,0.2879836,2.6602833,0.07535755,2.4220295,0.46060893,0.54379654,0.25610188,0.4235841,0.17594577,-0.38710985,1.2818071,-0.106639594,-0.5135163,0.5818568,1.9291955,1.8563879,0.4593262,-2.358982,0.48753473,1.2391726,1.5234569
1.8181328,-1.9487599,0.21480632,0.61883503,0.04515738,-1.1012225,0.8048313,-0.22595565,1.602191,-4.2091904,0.21525978,-0.75785697,0.90122217,-0.29174235,6.2833276,1.1758894,1.22278,0.0966087,-0.11702307,0.12817948,0.27895248,0.3263278,-0.2616361,0.10759643,0.19415224,0.3747052,-3.968211,-0.6201961,0.4071817,-0.6727347,0.5225115,0.19884485,-2.4160557,0.39529586,1.2336582,0.25536323,0.21766189,-0.5058552,-0.72994965,1.0161557,-0.5029314,0.51039857,0.36191252,-0.17107828,0.2961288,0.2735937,-1.7903717,0.42588863,-0.58420074,6.7650013
-0.078961745,-1.8710614,0.44194037,0.4662564,0.30048084,3.9113069,0.33350384,-0.0374242,-0.8620991,-0.6461926,-0.3123352,-0.44063547,0.16561398,-2.6870582,2.6450195,-0.18450145,0.81736743,0.21349335,0.1849145,-1.2648007,-1.7610444,-0.6802819,-0.35107556,-0.08602849,0.6131657,-1.6707501,-2.1900833,-1.0140781,0.63286215,0.22551934,-1.0981307,0.9060985,-3.3767102,0.49182752,-0.14663859,0.29661387,0.41583192,-1.6118683,-0.46247464,3.634252,0.4804212,-0.6593885,-0.6426402,-1.0872035,-0.08365135,0.54049915,-3.519942,0.21742766,0.08619171,-0.21845601
-1.1700125,-1.5747098,0.2772783,0.37401298,0.11910628,3.174899,0.14224008,0.20178421,2.0991545,-1.1272064,0.4025089,1.2108562,0.17507418,1.0510434,-1.3242171,0.06514318,1.486941,0.7248557,-1.0821244,4.5979204,-0.6807234,1.5237274,-1.5102724,0.13098541,0.23128459,0.25313193,-0.5917487,1.7520269,0.3229364,-1.0806546,3.8848999,0.5700765,-1.0925907,0.28961632,-0.115115434,0.50460976,0.35378405,-1.2399485,-1.4667994,3.171811,0.3255899,-0.29068357,-1.3599471,3.3556232,2.1960828,0.7424687,-0.70517397,0.13990672,-1.5422473,3.3825576
-1.5993611,-0.56109756,0.27303448,0.8348639,0.19992042,-1.0477598,0.11635058,-0.89015126,-0.1684868,2.006392,0.92281276,-0.6733881,0.48444664,-0.33221582,-1.2170128,0.5102781,2.15129,0.47571015,1.401755,0.019655881,-0.34407872,-3.3168445,-1.3948077,-0.026844021,0.6791949,-1.5335011,-2.6583433,-1.5412178,0.73987967,-0.9344121,-1.735863,0.6947538,-0.2532746,0.53871816,3.7359533,0.3500997,0.30445665,-2.0124273,1.0895728,-0.33240658,-1.547248,1.0340855,-1.2238723,-0.034201503,-0.48209757,0.29660267,-0.90088296,0.7509778,-0.9908787,-3.0832105
0.7597621,0.19397546,0.61688083,0.22214015,0.5720844,2.0254173,0.5504049,1.8382283,0.15461034,0.38433942,0.03371893,-1.1163803,-0.50906664,-3.9774294,1.7773111,0.71212775,-0.36081833,0.2461983,-0.17160779,-1.3966142,-0.6600265,0.32213825,2.1694503,0.010628782,0.33204955,1.0245285,-0.7316629,-3.547197,0.9575068,-0.00053726137,-3.7723696,0.38556463,1.2575507,0.53264874,-0.19350597,0.38037884,0.055522718,-0.86635005,-0.68596464,1.6382062,-3.7638037,-0.9937799,0.22865932,0.07935498,-0.7551429,0.3987434,0.23841664,0.16505195,-0.24788103,-0.31929615
