shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
3.2971623,3.596459,1.959008,2.4486277,-12.16595,-4.9970207,2.6795418,1.1857836,3.7060614,0.15881765,4.8234286,2.294484,5.86704,2.998509,2.204733,1.3533622,1.2940822,1.8330412,2.4164872,0.81061584,1.405163,0.9533274,3.3060927,1.2085161,0.39447933,-7.35251,-14.089227,3.7723525,-11.732839,1.1141509,-0.30493087,-1.0635836,-0.4570452,2.9642456,1.9658504,4.1018825,2.496944,3.6431208,0.2231096,-0.123997025,3.0199103,2.0210385,1.5490915,4.299095,-10.303746,-1.4390932,3.2649803,0.51001585,3.2410386,1.609328
2.4236963,-6.0017967,1.1040845,2.2249389,-6.35286,1.4353335,-0.18771493,1.1768456,3.8533149,-5.335343,4.8422484,4.2009454,0.7657368,3.1442754,5.171209,-2.8431635,2.2466276,6.1587877,2.5998373,1.3936176,1.5279701,0.35573035,1.6615577,-1.9091355,1.6232784,2.1747456,-3.7732105,1.7266663,2.5065553,0.0038276091,0.8466618,-0.124033324,0.8271676,5.5431037,4.163838,3.8121784,2.0101953,3.0878558,3.0981665,1.4590204,1.4243089,-3.097529,-3.3862853,2.440361,3.8820994,3.410676,2.1705232,3.400589,1.3919017,0.7169566
6.2758417,-2.0716715,6.5881534,-12.590604,1.9526706,1.7020615,4.1386266,2.3485336,3.5862565,-0.20359492,3.9216528,-2.0632224,1.6108228,0.3910116,-2.2897155,2.7438917,7.608861,-2.6846194,1.3258923,-1.7526414,0.5883859,2.313079,2.9342577,2.1379473,3.443387,1.007168,1.3913608,3.0739505,0.15387928,3.4300957,1.6845989,0.6784134,2.2787604,2.44591,1.4138973,-0.89563763,-9.731221,2.058052,-2.631051,3.1721356,3.328581,-4.7063785,-8.644919,2.0174463,0.5444131,3.5237808,-1.0436131,2.137858,2.2073064,3.1195219
1.9162378,-0.14313444,-1.3413057,1.9958544,1.4581964,1.039401,3.4888737,2.3920498,-47.158035,1.4802036,1.9014366,1.6829016,1.6290066,-8.91974,3.3981647,2.6693308,0.47700006,1.3132274,3.393536,0.93921137,2.0939567,1.2798207,-2.417097,0.6032675,-23.38238,4.7445583,7.654326,1.2887014,0.9201672,2.3168333,1.2625937,3.6168385,3.7351031,5.7280736,3.6450312,-10.898365,1.8341069,2.455687,2.0891335,0.48531795,0.8860522,5.639449,1.6293335,3.1832504,-1.1696695,1.6168053,3.1179366,2.2156513,2.8024478,0.5058921
-2.101862,-0.89994407,-14.277357,-0.33493438,3.5203147,7.637116,-0.8395206,2.9866967,3.7620337,-13.145038,2.215751,0.7487122,2.3613284,6.574612,-14.131181,0.5265777,1.8093348,0.47930968,-0.5014396,-2.967251,1.5850043,4.2339673,3.698061,2.8740816,1.0348628,2.8474813,2.6520295,-6.450969,-3.608676,0.1901842,2.3882155,1.797658,2.2911649,3.3416867,-0.33943957,-2.7073567,2.851757,3.6577516,2.890521,2.0327177,4.5855374,-0.07643854,1.610035,0.50816417,2.3806298,2.1299691,3.110343,0.4034297,3.2946029,3.0237646
1.1886648,-4.714729,0.8142049,2.0530357,1.593895,1.5629065,-8.238898,4.497384,3.0795922,3.2112324,1.2634135,2.184021,1.6817795,5.934896,0.5494797,1.6944631,2.109148,4.617543,1.291331,1.254873,0.345154,0.4664368,-3.4152913,3.2096105,0.7350935,1.4248713,2.5640273,-0.4211558,-0.40905628,2.9077187,1.3736022,2.084438,3.7537286,7.538482,2.057384,-4.815588,3.8507495,3.6735227,0.88884294,7.4791245,1.4427291,1.6861029,1.1778436,0.748752,3.2948499,3.207166,2.392455,-4.6388373,0.8053262,2.165686
-12.915484,0.778084,-6.6751213,0.96423113,5.835442,1.2260606,-6.7758303,3.6629925,5.399954,-0.31885013,-12.136498,2.886829,2.4888618,-1.3894095,1.9736176,2.9403448,3.348536,1.3336453,1.8227364,0.14167598,-1.1854668,0.6588789,3.9676604,1.7259417,-4.909393,-14.405176,0.884465,7.5236554,1.4977237,2.5334163,3.2564511,-0.03392499,-2.3465114,1.6358851,2.3101225,-2.0365772,3.1886525,1.7936457,2.6280165,2.0211987,1.5930806,0.59137535,2.797532,7.516618,-8.72222,1.2063001,2.053947,2.3073645,1.7048427,1.8800173
3.7178204,2.7239203,1.7920101,3.3190832,1.458349,1.6921179,2.787265,3.5944443,-8.700025,0.06377352,5.8046794,2.394778,2.5566292,3.3649864,1.6423688,-24.43551,0.62405545,2.3486726,3.114098,-0.8816674,1.2722421,2.5867577,2.8905473,-3.545258,1.7874365,2.8160665,1.1781781,3.9468064,-0.09554791,2.2327397,8.369318,0.17294663,1.5743476,9.627673,2.873885,2.9106092,5.279979,4.4297433,-19.147562,7.5600266,2.7371974,4.863336,-17.979778,-32.987724,2.3648462,-7.1584425,3.1352386,1.230685,1.7065618,-12.633857
3.02425,-0.72739387,5.3427367,1.8039541,1.9885774,3.5324037,0.29240745,2.197136,1.112289,1.6649797,0.7787194,1.3057222,1.1301144,2.3028347,3.5222445,-0.5598384,3.555481,5.991923,2.1113648,2.3933845,1.9415877,1.6289835,1.5541348,-0.13119644,2.4102907,2.2148585,5.2547975,1.9950049,2.2870011,2.683629,2.6017394,1.1129367,2.2006476,3.4887218,3.117978,1.964566,0.50806606,3.9831433,3.2728443,4.5498667,1.4950626,4.8905745,2.3708994,-0.84878814,3.7249146,2.7863317,3.4355545,-0.3020088,1.9409995,2.0886788
1.6930597,1.7139053,4.372995,2.0769973,2.0148435,3.2541547,-1.0777948,-0.49750257,-0.83054066,0.37684926,2.249022,0.2800455,1.2335081,-0.44709706,0.097784005,0.999274,4.902667,1.1145208,3.1561575,1.7662349,0.47411686,-0.4957073,5.5332556,-0.80744,-0.5127188,2.6104805,-0.022537403,1.4796761,1.735455,1.2216082,1.8441669,6.468441,2.4805768,2.0594268,4.9049106,-0.30197257,1.0747969,2.3592806,0.7169211,0.12693751,2.3894453,0.8144959,3.2448378,2.8575113,2.605164,3.0705318,5.416753,-0.48594588,2.0586314,1.6048211
3.6032486,-13.628557,-0.9544828,4.3539243,2.725626,1.9118361,5.8748894,3.1111908,-4.206734,1.9880221,2.7932544,3.7933793,2.6953392,0.5871598,3.0939417,-2.5755417,3.9338899,2.800542,2.4181778,1.270916,1.6011487,2.47272,2.4364123,-0.24253663,0.6896232,4.247906,0.9517555,0.39168787,0.75854117,1.5790486,6.1168447,0.4290771,-1.7035207,3.511938,2.9985833,2.5957866,1.7278159,2.1447778,3.5827627,-9.283325,1.9033315,2.089622,0.9980645,-9.019435,2.812917,2.6639981,0.46274614,2.427615,0.84382975,1.8984637
-1.3482314,-0.07866042,2.2875023,2.86213,3.727498,-1.094242,4.610735,1.7142186,2.518016,1.1664008,2.8563976,1.5719913,1.1216079,-8.356879,4.9138227,1.6174066,2.2236576,-3.3050961,1.4537239,1.3385087,-0.10337948,1.9165092,4.389253,0.31396586,0.4087034,1.2176771,-2.2265434,2.4517682,1.0066888,2.6331167,2.5499527,-3.4416752,-0.09682541,-2.5855708,3.4719372,2.9907331,1.383419,2.2950482,6.9928727,-0.9470445,-2.3846674,1.9391232,0.054267295,-4.5805364,-2.72937,3.632248,1.6079843,2.0666904,1.4105498,2.9471254
1.7357919,-13.489125,2.875022,2.5837786,-1.40372,2.3797498,-0.7453507,1.5594788,-15.075181,2.1763086,3.0691476,1.7762827,0.21254045,0.40844083,4.5356345,3.5666924,2.4761457,2.63591,4.041372,1.8491309,2.1475413,2.0766618,-12.693941,1.439522,1.2805854,2.2303872,1.1737208,1.5593841,0.7534155,-1.7763968,1.9894171,1.7253146,-1.4597385,-2.747589,3.519325,-2.144145,-1.9797356,1.0677722,0.37380254,3.4351315,-1.3483856,-14.649758,1.0236788,-14.204436,-14.478223,2.5540667,-1.7565598,0.84921545,2.5411878,1.8756136
-21.124975,-1.1809103,3.2841492,2.5181122,2.7137241,0.7494102,6.0763564,0.7399198,3.8814669,-10.620986,2.7156734,3.3852327,0.46250653,2.695699,2.2797394,2.707314,2.0344646,3.2098842,2.7570903,0.69151074,0.6298103,1.6410327,5.1542745,2.1897597,2.237923,3.215365,2.1930978,5.1510806,-7.224022,1.9306457,3.1705406,1.052733,1.2773652,2.530633,1.8596632,3.3631215,2.6083117,2.1559415,1.9935651,-4.206908,2.1828039,0.44528532,0.847077,1.4294095,0.045664154,1.646831,3.2407014,2.3946803,2.2936716,-5.6347375
3.9547234,-0.1338422,1.7547686,4.2321596,2.307544,5.2872205,2.2392027,2.0662658,9.748254,0.45865858,2.1772213,3.8787231,3.044067,2.6833653,2.2028687,1.3900111,2.8230212,3.6565263,0.12870777,1.7972516,3.5727892,-0.5479371,2.6168892,2.0548863,1.9720392,-0.87539136,3.1011448,0.8575043,1.7235428,11.530667,12.959139,-2.1018052,-2.1935008,1.8368244,2.5896046,2.8471339,3.4383767,13.924534,3.35743,1.0933783,2.1459105,1.6223551,2.5930262,12.456631,2.246191,2.746284,1.5208211,2.2645056,1.7093596,1.2079272
2.7517176,0.23479834,-4.3225875,2.5204325,3.7154715,-0.59815395,4.878898,4.319041,3.008967,-0.53281724,0.9289075,3.2251115,-5.2975206,2.4517384,0.9362503,3.249975,3.2653437,1.0438528,1.7180387,1.5082003,-0.17293116,7.4269724,4.1640916,4.725948,2.0467432,1.4750354,4.1766686,2.6803212,-0.13664609,1.2732844,4.385486,-3.999536,1.8098156,2.9765656,1.7192067,3.21465,2.3014276,5.453775,2.1902425,0.5509727,2.0824125,3.41578,2.205099,-0.63429326,1.9491286,-4.62361,1.7274842,4.002498,1.655018,3.0859768
